ID,Name,Typings,Stats,Abilities,Evolution_condition,Rarity,Region
0080,Slowbro,Water Psychic,"{'Total': '490', 'HP': '95', 'Attack': '75', 'Defense': '110', 'Sp. Atk': '100', 'Sp. Def': '80', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0080,Slowbro Mega Slowbro,Water Psychic,"{'Total': '590', 'HP': '95', 'Attack': '75', 'Defense': '180', 'Sp. Atk': '130', 'Sp. Def': '80', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0080,Slowbro Galarian Slowbro,Poison Psychic,"{'Total': '490', 'HP': '95', 'Attack': '100', 'Defense': '95', 'Sp. Atk': '100', 'Sp. Def': '70', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0081,Magnemite,Electric Steel,"{'Total': '325', 'HP': '25', 'Attack': '35', 'Defense': '70', 'Sp. Atk': '95', 'Sp. Def': '55', 'Speed': '45'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0082,Magneton,Electric Steel,"{'Total': '465', 'HP': '50', 'Attack': '60', 'Defense': '95', 'Sp. Atk': '120', 'Sp. Def': '70', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0083,Farfetch'd,Normal Flying,"{'Total': '377', 'HP': '52', 'Attack': '90', 'Defense': '55', 'Sp. Atk': '58', 'Sp. Def': '62', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0083,Farfetch'd Galarian Farfetch'd,Fighting ,"{'Total': '377', 'HP': '52', 'Attack': '95', 'Defense': '55', 'Sp. Atk': '58', 'Sp. Def': '62', 'Speed': '55'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0084,Doduo,Normal Flying,"{'Total': '310', 'HP': '35', 'Attack': '85', 'Defense': '45', 'Sp. Atk': '35', 'Sp. Def': '35', 'Speed': '75'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0085,Dodrio,Normal Flying,"{'Total': '470', 'HP': '60', 'Attack': '110', 'Defense': '70', 'Sp. Atk': '60', 'Sp. Def': '60', 'Speed': '110'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0086,Seel,Water ,"{'Total': '325', 'HP': '65', 'Attack': '45', 'Defense': '55', 'Sp. Atk': '45', 'Sp. Def': '70', 'Speed': '45'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0087,Dewgong,Water Ice,"{'Total': '475', 'HP': '90', 'Attack': '70', 'Defense': '80', 'Sp. Atk': '70', 'Sp. Def': '95', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0088,Grimer,Poison ,"{'Total': '325', 'HP': '80', 'Attack': '80', 'Defense': '50', 'Sp. Atk': '40', 'Sp. Def': '50', 'Speed': '25'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0088,Grimer Alolan Grimer,Poison Dark,"{'Total': '325', 'HP': '80', 'Attack': '80', 'Defense': '50', 'Sp. Atk': '40', 'Sp. Def': '50', 'Speed': '25'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0089,Muk,Poison ,"{'Total': '500', 'HP': '105', 'Attack': '105', 'Defense': '75', 'Sp. Atk': '65', 'Sp. Def': '100', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0089,Muk Alolan Muk,Poison Dark,"{'Total': '500', 'HP': '105', 'Attack': '105', 'Defense': '75', 'Sp. Atk': '65', 'Sp. Def': '100', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0090,Shellder,Water ,"{'Total': '305', 'HP': '30', 'Attack': '65', 'Defense': '100', 'Sp. Atk': '45', 'Sp. Def': '25', 'Speed': '40'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0091,Cloyster,Water Ice,"{'Total': '525', 'HP': '50', 'Attack': '95', 'Defense': '180', 'Sp. Atk': '85', 'Sp. Def': '45', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0092,Gastly,Ghost Poison,"{'Total': '310', 'HP': '30', 'Attack': '35', 'Defense': '30', 'Sp. Atk': '100', 'Sp. Def': '35', 'Speed': '80'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0093,Haunter,Ghost Poison,"{'Total': '405', 'HP': '45', 'Attack': '50', 'Defense': '45', 'Sp. Atk': '115', 'Sp. Def': '55', 'Speed': '95'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0094,Gengar,Ghost Poison,"{'Total': '500', 'HP': '60', 'Attack': '65', 'Defense': '60', 'Sp. Atk': '130', 'Sp. Def': '75', 'Speed': '110'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0094,Gengar Mega Gengar,Ghost Poison,"{'Total': '600', 'HP': '60', 'Attack': '65', 'Defense': '80', 'Sp. Atk': '170', 'Sp. Def': '95', 'Speed': '130'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0095,Onix,Rock Ground,"{'Total': '385', 'HP': '35', 'Attack': '45', 'Defense': '160', 'Sp. Atk': '30', 'Sp. Def': '45', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0096,Drowzee,Psychic ,"{'Total': '328', 'HP': '60', 'Attack': '48', 'Defense': '45', 'Sp. Atk': '43', 'Sp. Def': '90', 'Speed': '42'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0097,Hypno,Psychic ,"{'Total': '483', 'HP': '85', 'Attack': '73', 'Defense': '70', 'Sp. Atk': '73', 'Sp. Def': '115', 'Speed': '67'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0098,Krabby,Water ,"{'Total': '325', 'HP': '30', 'Attack': '105', 'Defense': '90', 'Sp. Atk': '25', 'Sp. Def': '25', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0099,Kingler,Water ,"{'Total': '475', 'HP': '55', 'Attack': '130', 'Defense': '115', 'Sp. Atk': '50', 'Sp. Def': '50', 'Speed': '75'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0100,Voltorb,Electric ,"{'Total': '330', 'HP': '40', 'Attack': '30', 'Defense': '50', 'Sp. Atk': '55', 'Sp. Def': '55', 'Speed': '100'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0100,Voltorb Hisuian Voltorb,Electric Grass,"{'Total': '330', 'HP': '40', 'Attack': '30', 'Defense': '50', 'Sp. Atk': '55', 'Sp. Def': '55', 'Speed': '100'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0101,Electrode,Electric ,"{'Total': '490', 'HP': '60', 'Attack': '50', 'Defense': '70', 'Sp. Atk': '80', 'Sp. Def': '80', 'Speed': '150'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0101,Electrode Hisuian Electrode,Electric Grass,"{'Total': '490', 'HP': '60', 'Attack': '50', 'Defense': '70', 'Sp. Atk': '80', 'Sp. Def': '80', 'Speed': '150'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0102,Exeggcute,Grass Psychic,"{'Total': '325', 'HP': '60', 'Attack': '40', 'Defense': '80', 'Sp. Atk': '60', 'Sp. Def': '45', 'Speed': '40'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0103,Exeggutor,Grass Psychic,"{'Total': '530', 'HP': '95', 'Attack': '95', 'Defense': '85', 'Sp. Atk': '125', 'Sp. Def': '75', 'Speed': '55'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0103,Exeggutor Alolan Exeggutor,Grass Dragon,"{'Total': '530', 'HP': '95', 'Attack': '105', 'Defense': '85', 'Sp. Atk': '125', 'Sp. Def': '75', 'Speed': '45'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0104,Cubone,Ground ,"{'Total': '320', 'HP': '50', 'Attack': '50', 'Defense': '95', 'Sp. Atk': '40', 'Sp. Def': '50', 'Speed': '35'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0105,Marowak,Ground ,"{'Total': '425', 'HP': '60', 'Attack': '80', 'Defense': '110', 'Sp. Atk': '50', 'Sp. Def': '80', 'Speed': '45'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0105,Marowak Alolan Marowak,Fire Ghost,"{'Total': '425', 'HP': '60', 'Attack': '80', 'Defense': '110', 'Sp. Atk': '50', 'Sp. Def': '80', 'Speed': '45'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0106,Hitmonlee,Fighting ,"{'Total': '455', 'HP': '50', 'Attack': '120', 'Defense': '53', 'Sp. Atk': '35', 'Sp. Def': '110', 'Speed': '87'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0107,Hitmonchan,Fighting ,"{'Total': '455', 'HP': '50', 'Attack': '105', 'Defense': '79', 'Sp. Atk': '35', 'Sp. Def': '110', 'Speed': '76'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0108,Lickitung,Normal ,"{'Total': '385', 'HP': '90', 'Attack': '55', 'Defense': '75', 'Sp. Atk': '60', 'Sp. Def': '75', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0109,Koffing,Poison ,"{'Total': '340', 'HP': '40', 'Attack': '65', 'Defense': '95', 'Sp. Atk': '60', 'Sp. Def': '45', 'Speed': '35'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0110,Weezing,Poison ,"{'Total': '490', 'HP': '65', 'Attack': '90', 'Defense': '120', 'Sp. Atk': '85', 'Sp. Def': '70', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0110,Weezing Galarian Weezing,Poison Fairy,"{'Total': '490', 'HP': '65', 'Attack': '90', 'Defense': '120', 'Sp. Atk': '85', 'Sp. Def': '70', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0111,Rhyhorn,Ground Rock,"{'Total': '345', 'HP': '80', 'Attack': '85', 'Defense': '95', 'Sp. Atk': '30', 'Sp. Def': '30', 'Speed': '25'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0112,Rhydon,Ground Rock,"{'Total': '485', 'HP': '105', 'Attack': '130', 'Defense': '120', 'Sp. Atk': '45', 'Sp. Def': '45', 'Speed': '40'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0113,Chansey,Normal ,"{'Total': '450', 'HP': '250', 'Attack': '5', 'Defense': '5', 'Sp. Atk': '35', 'Sp. Def': '105', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0114,Tangela,Grass ,"{'Total': '435', 'HP': '65', 'Attack': '55', 'Defense': '115', 'Sp. Atk': '100', 'Sp. Def': '40', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0115,Kangaskhan,Normal ,"{'Total': '490', 'HP': '105', 'Attack': '95', 'Defense': '80', 'Sp. Atk': '40', 'Sp. Def': '80', 'Speed': '90'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0115,Kangaskhan Mega Kangaskhan,Normal ,"{'Total': '590', 'HP': '105', 'Attack': '125', 'Defense': '100', 'Sp. Atk': '60', 'Sp. Def': '100', 'Speed': '100'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0116,Horsea,Water ,"{'Total': '295', 'HP': '30', 'Attack': '40', 'Defense': '70', 'Sp. Atk': '70', 'Sp. Def': '25', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0117,Seadra,Water ,"{'Total': '440', 'HP': '55', 'Attack': '65', 'Defense': '95', 'Sp. Atk': '95', 'Sp. Def': '45', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0118,Goldeen,Water ,"{'Total': '320', 'HP': '45', 'Attack': '67', 'Defense': '60', 'Sp. Atk': '35', 'Sp. Def': '50', 'Speed': '63'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0119,Seaking,Water ,"{'Total': '450', 'HP': '80', 'Attack': '92', 'Defense': '65', 'Sp. Atk': '65', 'Sp. Def': '80', 'Speed': '68'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0120,Staryu,Water ,"{'Total': '340', 'HP': '30', 'Attack': '45', 'Defense': '55', 'Sp. Atk': '70', 'Sp. Def': '55', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0121,Starmie,Water Psychic,"{'Total': '520', 'HP': '60', 'Attack': '75', 'Defense': '85', 'Sp. Atk': '100', 'Sp. Def': '85', 'Speed': '115'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0122,Mr. Mime,Psychic Fairy,"{'Total': '460', 'HP': '40', 'Attack': '45', 'Defense': '65', 'Sp. Atk': '100', 'Sp. Def': '120', 'Speed': '90'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0122,Mr. Mime Galarian Mr. Mime,Ice Psychic,"{'Total': '460', 'HP': '50', 'Attack': '65', 'Defense': '65', 'Sp. Atk': '90', 'Sp. Def': '90', 'Speed': '100'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0123,Scyther,Bug Flying,"{'Total': '500', 'HP': '70', 'Attack': '110', 'Defense': '80', 'Sp. Atk': '55', 'Sp. Def': '80', 'Speed': '105'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0124,Jynx,Ice Psychic,"{'Total': '455', 'HP': '65', 'Attack': '50', 'Defense': '35', 'Sp. Atk': '115', 'Sp. Def': '95', 'Speed': '95'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0125,Electabuzz,Electric ,"{'Total': '490', 'HP': '65', 'Attack': '83', 'Defense': '57', 'Sp. Atk': '95', 'Sp. Def': '85', 'Speed': '105'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0126,Magmar,Fire ,"{'Total': '495', 'HP': '65', 'Attack': '95', 'Defense': '57', 'Sp. Atk': '100', 'Sp. Def': '85', 'Speed': '93'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0127,Pinsir,Bug ,"{'Total': '500', 'HP': '65', 'Attack': '125', 'Defense': '100', 'Sp. Atk': '55', 'Sp. Def': '70', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0127,Pinsir Mega Pinsir,Bug Flying,"{'Total': '600', 'HP': '65', 'Attack': '155', 'Defense': '120', 'Sp. Atk': '65', 'Sp. Def': '90', 'Speed': '105'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0128,Tauros,Normal ,"{'Total': '490', 'HP': '75', 'Attack': '100', 'Defense': '95', 'Sp. Atk': '40', 'Sp. Def': '70', 'Speed': '110'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0128,Tauros Combat Breed,Fighting ,"{'Total': '490', 'HP': '75', 'Attack': '110', 'Defense': '105', 'Sp. Atk': '30', 'Sp. Def': '70', 'Speed': '100'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0128,Tauros Blaze Breed,Fighting Fire,"{'Total': '490', 'HP': '75', 'Attack': '110', 'Defense': '105', 'Sp. Atk': '30', 'Sp. Def': '70', 'Speed': '100'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0128,Tauros Aqua Breed,Fighting Water,"{'Total': '490', 'HP': '75', 'Attack': '110', 'Defense': '105', 'Sp. Atk': '30', 'Sp. Def': '70', 'Speed': '100'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0129,Magikarp,Water ,"{'Total': '200', 'HP': '20', 'Attack': '10', 'Defense': '55', 'Sp. Atk': '15', 'Sp. Def': '20', 'Speed': '80'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0130,Gyarados,Water Flying,"{'Total': '540', 'HP': '95', 'Attack': '125', 'Defense': '79', 'Sp. Atk': '60', 'Sp. Def': '100', 'Speed': '81'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0130,Gyarados Mega Gyarados,Water Dark,"{'Total': '640', 'HP': '95', 'Attack': '155', 'Defense': '109', 'Sp. Atk': '70', 'Sp. Def': '130', 'Speed': '81'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0131,Lapras,Water Ice,"{'Total': '535', 'HP': '130', 'Attack': '85', 'Defense': '80', 'Sp. Atk': '85', 'Sp. Def': '95', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0132,Ditto,Normal ,"{'Total': '288', 'HP': '48', 'Attack': '48', 'Defense': '48', 'Sp. Atk': '48', 'Sp. Def': '48', 'Speed': '48'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0133,Eevee,Normal ,"{'Total': '325', 'HP': '55', 'Attack': '55', 'Defense': '50', 'Sp. Atk': '45', 'Sp. Def': '65', 'Speed': '55'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0133,Eevee Partner Eevee,Normal ,"{'Total': '435', 'HP': '65', 'Attack': '75', 'Defense': '70', 'Sp. Atk': '65', 'Sp. Def': '85', 'Speed': '75'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0134,Vaporeon,Water ,"{'Total': '525', 'HP': '130', 'Attack': '65', 'Defense': '60', 'Sp. Atk': '110', 'Sp. Def': '95', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0135,Jolteon,Electric ,"{'Total': '525', 'HP': '65', 'Attack': '65', 'Defense': '60', 'Sp. Atk': '110', 'Sp. Def': '95', 'Speed': '130'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0136,Flareon,Fire ,"{'Total': '525', 'HP': '65', 'Attack': '130', 'Defense': '60', 'Sp. Atk': '95', 'Sp. Def': '110', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0137,Porygon,Normal ,"{'Total': '395', 'HP': '65', 'Attack': '60', 'Defense': '70', 'Sp. Atk': '85', 'Sp. Def': '75', 'Speed': '40'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0138,Omanyte,Rock Water,"{'Total': '355', 'HP': '35', 'Attack': '40', 'Defense': '100', 'Sp. Atk': '90', 'Sp. Def': '55', 'Speed': '35'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0139,Omastar,Rock Water,"{'Total': '495', 'HP': '70', 'Attack': '60', 'Defense': '125', 'Sp. Atk': '115', 'Sp. Def': '70', 'Speed': '55'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0140,Kabuto,Rock Water,"{'Total': '355', 'HP': '30', 'Attack': '80', 'Defense': '90', 'Sp. Atk': '55', 'Sp. Def': '45', 'Speed': '55'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0141,Kabutops,Rock Water,"{'Total': '495', 'HP': '60', 'Attack': '115', 'Defense': '105', 'Sp. Atk': '65', 'Sp. Def': '70', 'Speed': '80'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0142,Aerodactyl,Rock Flying,"{'Total': '515', 'HP': '80', 'Attack': '105', 'Defense': '65', 'Sp. Atk': '60', 'Sp. Def': '75', 'Speed': '130'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0142,Aerodactyl Mega Aerodactyl,Rock Flying,"{'Total': '615', 'HP': '80', 'Attack': '135', 'Defense': '85', 'Sp. Atk': '70', 'Sp. Def': '95', 'Speed': '150'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0143,Snorlax,Normal ,"{'Total': '540', 'HP': '160', 'Attack': '110', 'Defense': '65', 'Sp. Atk': '65', 'Sp. Def': '110', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0144,Articuno,Ice Flying,"{'Total': '580', 'HP': '90', 'Attack': '85', 'Defense': '100', 'Sp. Atk': '95', 'Sp. Def': '125', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0144,Articuno Galarian Articuno,Psychic Flying,"{'Total': '580', 'HP': '90', 'Attack': '85', 'Defense': '85', 'Sp. Atk': '125', 'Sp. Def': '100', 'Speed': '95'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0145,Zapdos,Electric Flying,"{'Total': '580', 'HP': '90', 'Attack': '90', 'Defense': '85', 'Sp. Atk': '125', 'Sp. Def': '90', 'Speed': '100'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0145,Zapdos Galarian Zapdos,Fighting Flying,"{'Total': '580', 'HP': '90', 'Attack': '125', 'Defense': '90', 'Sp. Atk': '85', 'Sp. Def': '90', 'Speed': '100'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0146,Moltres,Fire Flying,"{'Total': '580', 'HP': '90', 'Attack': '100', 'Defense': '90', 'Sp. Atk': '125', 'Sp. Def': '85', 'Speed': '90'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0146,Moltres Galarian Moltres,Dark Flying,"{'Total': '580', 'HP': '90', 'Attack': '85', 'Defense': '90', 'Sp. Atk': '100', 'Sp. Def': '125', 'Speed': '90'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0147,Dratini,Dragon ,"{'Total': '300', 'HP': '41', 'Attack': '64', 'Defense': '45', 'Sp. Atk': '50', 'Sp. Def': '50', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0148,Dragonair,Dragon ,"{'Total': '420', 'HP': '61', 'Attack': '84', 'Defense': '65', 'Sp. Atk': '70', 'Sp. Def': '70', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0149,Dragonite,Dragon Flying,"{'Total': '600', 'HP': '91', 'Attack': '134', 'Defense': '95', 'Sp. Atk': '100', 'Sp. Def': '100', 'Speed': '80'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0150,Mewtwo,Psychic ,"{'Total': '680', 'HP': '106', 'Attack': '110', 'Defense': '90', 'Sp. Atk': '154', 'Sp. Def': '90', 'Speed': '130'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0150,Mewtwo Mega Mewtwo X,Psychic Fighting,"{'Total': '780', 'HP': '106', 'Attack': '190', 'Defense': '100', 'Sp. Atk': '154', 'Sp. Def': '100', 'Speed': '130'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
0150,Mewtwo Mega Mewtwo Y,Psychic ,"{'Total': '780', 'HP': '106', 'Attack': '150', 'Defense': '70', 'Sp. Atk': '194', 'Sp. Def': '120', 'Speed': '140'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Kanto', 1)"
